time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
47.6,8,284,21.89836693,25.01628113,-79.78139866,40.45947488,290.7164793,-0.065439247,-0.166899383,0.955014825,0.236239374,-0.196403621,6.839820981,2.461737354,0.040575437,-0.145734429,-0.171817482,-1.276041088,-0.636793652,-9.877867463
47.7,8.399999619,286,21.93843269,24.73001671,-79.78140261,40.45946897,290.7112513,-0.070538633,-0.163863912,0.955517769,0.234859243,-0.160986127,7.029110348,2.559310501,0.138574108,0.092983484,-0.151407778,-1.282422885,-0.585235901,-9.993907796
47.9,8.600000381,287,22.03984833,21.75605392,-79.78141086,40.45945617,290.6946554,-0.077978328,-0.161189631,0.955851495,0.232992247,-0.173885071,7.443537684,2.678288549,-0.024466928,-0.024106046,0.129702702,-1.259893563,-0.851819526,-9.995802294
48.1,8.899999619,286,22.03483963,24.32447624,-79.78141515,40.45944936,290.6750421,-0.074122719,-0.163735166,0.956135869,0.231302783,-0.175764961,7.628073061,2.768383182,-0.085119478,0.196400717,-0.003626185,-1.307732412,-0.575440316,-9.900212013
48.2,9,285,21.86831856,25.84326553,-79.78141954,40.45944275,290.6725473,-0.069416948,-0.165581599,0.956429482,0.230232015,-0.139054081,7.819095221,2.861930409,-0.117055036,-0.00780595,-0.017185949,-1.45644684,-0.645355364,-9.871313903
48.3,9.199999809,283,21.97348976,24.2290554,-79.78142881,40.45942882,290.6373491,-0.070312388,-0.163283139,0.95680362,0.230047375,-0.0903668,8.188878421,3.011422333,0.029937688,0.027986517,0.20607087,-1.598923751,-0.674607522,-9.959727312
48.5,9.399999619,283,22.17882538,19.52160454,-79.78143844,40.45941422,290.5988207,-0.067074522,-0.158300295,0.958386481,0.227898195,-0.102373081,8.573985737,3.044097446,-0.026404992,0.241263315,-0.034486931,-1.349092838,-0.634737917,-9.85777526
48.6,9.800000191,282,22.11371994,21.40617561,-79.78144332,40.45940686,290.5912657,-0.066694587,-0.146558687,0.960190952,0.228266969,-0.068398069,8.743231303,3.002104811,-0.000949213,0.238059253,-0.148548469,-1.672015994,-0.629179408,-9.51340174
48.8,9.899999619,282,22.13249969,20.88931084,-79.78145332,40.45939132,290.5442629,-0.06641563,-0.121899344,0.9633165,0.229675397,-0.103832576,9.120557354,2.544820518,-0.010927737,0.34822917,-0.055916023,-1.768484819,-0.745642056,-9.358149979
49,10.30000019,275,22.17381859,20.03847122,-79.78145836,40.45938367,290.5254679,-0.065054208,-0.115539126,0.96399498,0.230504885,-0.083917486,9.256993297,2.335863345,0.142746881,0.126134217,-0.288276017,-1.705291182,-0.37066304,-9.280277345
49.1,10.39999962,269,22.10245132,22.45580864,-79.78146355,40.45937534,290.4899759,-0.065173946,-0.113628611,0.964038849,0.231236175,-0.123720612,9.404176199,2.219866753,0.016406531,-0.042846814,0.211365744,-1.45912238,-0.695731174,-9.429015309
49.3,10.69999981,267,22.22515297,19.71244812,-79.78147383,40.45935971,290.4411631,-0.069866061,-0.113250889,0.963546991,0.232099727,-0.120760341,9.519016637,2.197022964,0.081412069,0.028839247,0.060850684,-1.866298358,-0.570063875,-9.659064653
49.4,10.89999962,267,22.09994698,22.82159042,-79.78148434,40.45934311,290.3840818,-0.071728341,-0.114365086,0.96289897,0.233669057,-0.147356904,9.68308109,2.254653129,-0.019884627,0.116589643,0.18137823,-1.521992374,-0.673891312,-9.735822222
49.6,11,265,22.14001274,20.21340942,-79.7814896,40.45933453,290.3477163,-0.069739804,-0.114311725,0.962954521,0.234067783,-0.191652196,9.759056379,2.307597143,-0.075145684,0.022867225,-0.156918854,-2.032444067,-0.597638065,-9.822577361
49.7,11.10000038,264,22.15754128,20.69846725,-79.78150032,40.4593183,290.3030386,-0.065342069,-0.114683501,0.963009477,0.234927565,-0.175627617,9.875688518,2.287504124,-0.069929644,0.028372549,0.122992218,-2.185887285,-0.590425999,-9.399585103
49.9,11.39999962,263,22.21763992,20.86545563,-79.78150583,40.45930959,290.259469,-0.062575966,-0.116698988,0.963073552,0.234424978,-0.190955968,9.955783375,2.31185142,-0.124060646,-0.18753399,0.192899406,-2.025084177,-0.828690279,-9.554141631
50,11.60000038,263,22.02607536,22.67845917,-79.78151689,40.45929261,290.1959963,-0.05476857,-0.113878064,0.963926554,0.234260321,-0.165503041,10.0353015,2.385042745,-0.190192312,0.015590892,0.10452909,-1.989569505,-0.766125291,-9.90015354
50.1,11.69999981,262,22.15754128,20.44401169,-79.78152237,40.45928431,290.1751432,-0.049752347,-0.107039176,0.965025485,0.234079704,-0.155429413,10.0679181,2.334931514,-0.069392823,0.214188874,0.244171441,-2.109094633,-0.583977799,-9.708510463
50.31,11.69999981,258,22.26772118,19.36256981,-79.78153346,40.45926696,290.1053781,-0.046273034,-0.094991274,0.966684163,0.233146623,-0.15699707,10.19791252,2.038842668,0.030011661,0.04915775,0.013051765,-1.835299929,-0.626263182,-9.454820825
50.4,11.80000019,258,22.19009399,19.79196548,-79.78153895,40.45925859,290.0820017,-0.044847231,-0.092636891,0.967256725,0.231995001,-0.128971484,10.23135599,1.891123623,-0.015324331,0.091261245,-0.161435753,-1.913967053,-0.338672631,-9.279987323
50.6,11.89999962,257,22.16254997,20.50762558,-79.78155006,40.45924127,290.0128107,-0.045337971,-0.082995042,0.968166053,0.231756136,-0.086285159,10.22945899,1.766838411,0.099133983,0.214287609,-0.043829177,-2.001747209,-0.276249474,-9.82226395
50.8,12,252,22.15503693,20.50762558,-79.78155552,40.45923291,289.9895182,-0.043368407,-0.080729254,0.968049049,0.2334162,-0.104831353,10.24060721,1.67360493,-0.029115314,0.080721721,-0.15024823,-1.998187862,-0.291124754,-9.958852569
50.9,12,249,22.06113434,22.07412529,-79.78156115,40.45922398,289.9523897,-0.041945141,-0.080202676,0.967411458,0.236480996,-0.135305253,10.23833396,1.683159007,-0.001479934,0.268905878,0.046306062,-1.942758158,-0.442120108,-10.2615255
51,12.19999981,248,22.32281303,16.97703743,-79.78157235,40.4592069,289.8954401,-0.038169,-0.078432903,0.966142297,0.242817834,-0.244331161,10.18828744,1.696958802,-0.088888228,0.144137621,-0.08562123,-2.331050407,-0.014460347,-9.916587725
51.2,12.19999981,247,22.13750839,20.72232246,-79.78158325,40.45919032,289.8852949,-0.037762024,-0.083535016,0.965286136,0.244578719,-0.346076667,10.1283194,1.711130637,-0.039762519,-0.1666345,0.085354701,-1.782712264,-0.357341109,-9.663219684
51.4,12.30000019,246,22.28024292,17.73245621,-79.78158904,40.45918173,289.8369474,-0.036094669,-0.087123334,0.965828598,0.241416305,-0.315047443,10.10326982,1.716363795,0.040401656,-0.066336758,-0.331105858,-2.012757808,-0.110490083,-9.373756197
51.5,12.30000019,247,22.24017715,19.45799065,-79.78159988,40.45916527,289.8119364,-0.033773545,-0.088484459,0.967005789,0.23649475,-0.209434882,10.05874101,1.788169577,-0.063170023,-5.18E-08,0.048866633,-1.831458455,-0.316217313,-9.602563593
51.6,12.30000019,246,22.20762253,19.98280716,-79.78160542,40.45915655,289.7830439,-0.032434464,-0.085300758,0.967563868,0.235567763,-0.196693846,10.05278745,1.788665544,-0.162594691,0.050917402,0.126296282,-2.095442407,-0.588702642,-9.649429026
51.8,12.30000019,246,22.36788559,16.04668045,-79.78161628,40.45913986,289.75809,-0.028162435,-0.064326875,0.969335258,0.235495359,-0.167170446,10.02536526,1.625404463,-0.059706807,0.325613886,0.110598966,-2.269001509,-0.437198872,-10.12018894
51.9,12.30000019,243,22.4367485,15.44234467,-79.78162161,40.45913168,289.7577372,-0.025780048,-0.056411337,0.969948709,0.235271826,-0.157223752,10.00473952,1.387035447,0.196262524,0.211806864,-0.17448777,-2.080128111,-0.30713253,-9.764679986
52.1,12.19999981,240,22.31279564,17.32691574,-79.78162702,40.45912331,289.7410173,-0.024157785,-0.054488555,0.970267415,0.234581918,-0.15813385,9.975416819,1.172025869,0.005854744,0.003310455,0.024010098,-1.799070435,-0.211145808,-9.503632212
52.3,12.10000038,239,22.3841629,16.49993134,-79.78163747,40.4591072,289.7336912,-0.025828402,-0.045585569,0.970322967,0.236068577,-0.164112636,9.847005066,1.042990428,0.020233162,0.056505401,0.004597559,-1.934759898,-0.325028884,-9.4278675
52.4,12,239,22.42923546,16.31703949,-79.78164262,40.45909878,289.7264204,-0.026659073,-0.039475001,0.970517039,0.236279085,-0.185069586,9.793927263,0.920956981,0.098131336,0.404415876,-0.015829414,-1.85405195,-0.264819154,-9.57202417
52.5,11.69999981,238,22.28149414,18.69462013,-79.7816528,40.45908299,289.7057047,-0.021119619,-0.03542253,0.971688807,0.232637182,-0.197670375,9.656803991,0.634491514,-0.237829775,-0.040474255,0.217163071,-1.539534167,-0.521558553,-9.380203922
52.7,11.60000038,235,22.36913872,16.77029037,-79.78166287,40.4590671,289.6970415,-0.014526865,-0.036792822,0.972336888,0.2302095,-0.129691927,9.520374818,0.626167459,-0.071772866,0.04124625,0.396627605,-1.553500388,-0.362225179,-9.791630972
52.8,11.30000019,236,22.38666725,17.11221695,-79.78166779,40.4590591,289.7102384,-0.015091038,-0.034162134,0.97237438,0.230420217,-0.146034247,9.466401457,0.660521492,-0.078291051,-0.134395823,0.189274922,-1.621503506,-0.778343852,-9.826576856
53,11.19999981,236,22.42923546,16.04668045,-79.78167264,40.45905143,289.7042494,-0.018331647,-0.030043188,0.972476602,0.230327442,-0.140599614,9.403777683,0.65607686,0.214031205,0.245976403,-0.323038399,-1.646707344,-0.408963509,-9.969730729
53.2,11,236,22.46805,16.20571518,-79.78168237,40.45903607,289.7160215,-0.026722508,-0.033565827,0.972601891,0.228483886,-0.147646489,9.31475076,0.673975095,-0.039933033,-0.254326671,0.047190309,-1.395819254,-0.689595106,-10.06798383
53.3,10.89999962,238,22.43173981,15.80812645,-79.78169186,40.45902087,289.7349653,-0.024942007,-0.032542247,0.973372579,0.22553207,-0.122325174,9.201031102,0.751297806,-0.222902492,-0.288938671,-0.085605577,-1.333695219,-0.323564887,-9.774534298
53.4,10.69999981,238,22.38791847,17.48595047,-79.78169658,40.4590134,289.739583,-0.020974288,-0.036723845,0.973612845,0.224253178,-0.064674792,9.143119193,0.730823207,-0.022441056,0.115483455,0.074294552,-1.480478604,-0.588119821,-9.844388645
53.6,10.60000038,239,22.49809837,14.34500027,-79.78170134,40.45900605,289.7558947,-0.01955325,-0.038175024,0.973822713,0.223225713,-0.000587184,9.089490089,0.802779794,-0.030090444,-0.185122281,-0.022823939,-1.094374164,-0.296377564,-9.864413019
53.8,10.5,239,22.46053696,15.21174335,-79.78171069,40.45899135,289.7641363,-0.017160593,-0.044990908,0.973656952,0.222875863,-0.00629303,8.991151485,0.802911787,-0.202641249,-0.174325749,0.244904697,-1.417892493,-0.53743685,-9.278396296
53.9,10.39999962,239,22.50185585,14.33704853,-79.78171524,40.45898395,289.7792463,-0.016620571,-0.048802529,0.973110616,0.22449483,-0.004084796,8.957019874,0.870101686,0.136790261,0.089125477,0.020426961,-1.117012025,-0.280275702,-9.629620999
54.1,10.30000019,240,22.36663437,17.31101227,-79.78172447,40.45896944,289.804183,-0.024390453,-0.050877266,0.972245395,0.227058351,-0.102394048,8.884416204,0.922798289,0.122268714,-0.04311309,0.214147657,-0.928213544,-0.212668002,-9.495502244
54.2,10.30000019,241,22.48432732,14.80620289,-79.78172902,40.45896219,289.8003759,-0.03470698,-0.055300884,0.971126974,0.229455322,-0.13052425,8.867306494,0.912948503,0.135277301,-0.20954752,0.012482421,-1.337765612,-0.595999017,-9.247749869
54.3,10.30000019,245,22.54192162,15.37077904,-79.78173801,40.45894768,289.8147497,-0.036748488,-0.061987329,0.969997346,0.232190609,-0.271389723,8.826358496,1.02605315,0.055160034,0.048692983,0.221416906,-1.214899604,-0.699010365,-9.034722939
54.5,10.30000019,250,22.41170692,17.00884438,-79.7817468,40.45893318,289.8166666,-0.042309545,-0.061116107,0.969631016,0.233003259,-0.311988058,8.817734781,0.980492428,0.098739699,0.224698603,0.058603611,-1.147259233,-0.314925224,-8.928483124
54.7,10.10000038,251,22.50561142,15.06861115,-79.78175123,40.45892593,289.786315,-0.048409406,-0.057240229,0.969361782,0.233918786,-0.327014703,8.834452106,0.869880103,0.100360855,-0.068996429,0.014854843,-1.349196334,-0.577376841,-8.955318335
54.8,10,252,22.3002758,17.83582878,-79.78175566,40.45891868,289.7473822,-0.051412992,-0.0544651,0.969231844,0.234478131,-0.34417771,8.852593529,0.728684288,-0.028519304,0.141376898,0.205698401,-1.336195927,-0.624068576,-8.732257583
55,9.899999619,255,22.27272987,19.63293076,-79.78176452,40.45890413,289.6874437,-0.049031414,-0.051832959,0.969405651,0.234865949,-0.325794819,8.889837955,0.599413432,0.001590121,0.169981658,0.202905983,-1.077570874,-0.755574283,-9.216232792
55.1,9.800000191,255,22.39167404,16.88956833,-79.78176885,40.45889683,289.6781492,-0.045608383,-0.051077712,0.96965903,0.234675258,-0.320205052,8.896822406,0.601715042,-0.044027839,0.12388391,0.291108727,-0.98838439,-0.548738641,-9.55380717
55.2,9.600000381,256,22.28524971,17.50185394,-79.78177781,40.45888229,289.5818949,-0.042182673,-0.050695047,0.97025466,0.232930526,-0.290771837,8.928621968,0.525981478,-0.002857976,0.150421873,-0.177937314,-1.104361866,-0.332580051,-9.486026831
55.4,9.600000381,257,22.3315773,17.66089058,-79.78178673,40.45886789,289.5632849,-0.050917286,-0.053952474,0.970032573,0.231372952,-0.238948306,8.917449153,0.667383682,0.019849205,0.024950305,0.026164399,-1.392431085,-0.441063772,-9.796234485
55.6,9.399999619,259,22.2426815,19.09220886,-79.78179126,40.45886053,289.5647249,-0.054653469,-0.05520305,0.969869494,0.230909094,-0.203680244,8.944668406,0.806455147,0.20665963,-0.110582806,0.090555131,-1.079942724,-0.736032961,-10.32830304
55.71,9.399999619,261,22.27648544,18.67076492,-79.78180048,40.4588459,289.5051832,-0.054626692,-0.06917803,0.968814492,0.23157905,-0.187136619,8.999942273,1.003750608,-0.125643238,-0.356259018,-0.156476662,-1.215097021,-0.499633468,-9.938601322
55.8,9.199999809,261,22.3315773,18.37654877,-79.78180499,40.45883868,289.4727831,-0.05251791,-0.079830915,0.967936575,0.23230958,-0.182750603,8.995833686,1.148517976,0.023442278,-0.216551885,-0.114643484,-1.191967628,-0.550779977,-9.62858838
56,9.100000381,261,22.27147865,17.81992531,-79.78181446,40.45882403,289.4041624,-0.045723885,-0.093716875,0.96731472,0.231146857,-0.202068853,9.01975991,1.446901585,-0.032530773,0.219363943,-0.199522614,-1.563266261,-0.36121076,-9.301190497
56.1,9.199999809,267,22.25395012,19.79991722,-79.78181917,40.45881662,289.3683367,-0.041828465,-0.093408674,0.967737079,0.230239376,-0.203003923,9.057523941,1.495653638,-0.107847147,-0.152925193,-0.150734648,-1.714091973,-0.61109989,-9.348836533
56.3,9.300000191,267,22.38666725,17.47799873,-79.78182389,40.45880915,289.3325853,-0.040737856,-0.093811207,0.968041539,0.228988022,-0.198924575,9.122549057,1.499709797,-0.122582413,-0.076581918,-0.096052907,-1.482156024,-0.612036724,-9.758047489
56.5,9.5,267,22.29401588,18.32088661,-79.78183353,40.45879418,289.2600374,-0.04794256,-0.095213257,0.967953086,0.227382705,-0.175517376,9.214630113,1.557586881,0.142202467,-0.052564517,0.003330829,-1.410587859,-0.51108217,-9.77176915
56.61,9.600000381,267,22.16755867,20.69846725,-79.78183853,40.45878679,289.2098741,-0.056148022,-0.093093112,0.967564166,0.22803691,-0.159107191,9.243678346,1.628295908,0.135760501,0.089877032,-0.008510634,-1.300188334,-0.666269612,-10.00405038
56.7,9.699999809,270,22.54818153,14.472229,-79.78184815,40.45877144,289.158288,-0.063064218,-0.088575333,0.967014253,0.230349332,-0.259447088,9.380380225,1.664644166,-0.158458576,-0.062169887,0.577384174,-1.21226251,-1.230419649,-9.966738124
56.9,9.800000191,269,22.31154442,18.01872063,-79.78185794,40.45875583,289.0688734,-0.057614263,-0.095949598,0.966759086,0.229894102,-0.287977538,9.49882357,1.683273946,-0.014491296,0.300150424,-0.152906463,-1.375210742,-0.566327979,-9.447710027
57.1,10,269,22.19510269,19.76015854,-79.78186285,40.458748,289.0180292,-0.055214141,-0.090746284,0.967237353,0.230582848,-0.27629871,9.521209475,1.672989454,0.03745269,0.262477368,0.10069336,-1.568412395,-0.782251547,-9.28062467
57.2,10.19999981,269,22.12999535,23.36231232,-79.78186775,40.45874012,288.980504,-0.051760089,-0.081491567,0.967959404,0.231807366,-0.284333497,9.572113071,1.569308282,-0.018988151,0.134625033,0.131228745,-1.627925064,-0.848456353,-9.590911261
57.3,10.30000019,268,21.88960266,25.0321846,-79.78187782,40.45872431,288.8991041,-0.047068939,-0.074278831,0.967872262,0.235564411,-0.290629637,9.653976891,1.373672468,0.006323242,-0.004100766,-0.189564079,-1.886800012,-0.550356163,-10.24639291
57.5,10.39999962,263,22.28399849,19.1876297,-79.7818879,40.45870843,288.8250494,-0.045851599,-0.080149367,0.967092693,0.237076849,-0.349345677,9.687537463,1.502581043,-0.014780502,0.00201594,-0.040890206,-1.635758871,-0.487903442,-10.26734465
57.6,10.5,263,22.29902267,19.07630539,-79.7818929,40.45870046,288.8114614,-0.046866208,-0.0825269,0.967045248,0.236254916,-0.381484629,9.693814391,1.589373576,-0.113774046,-0.140089869,-0.153809458,-1.522822386,-0.678231992,-9.782139772
57.8,10.60000038,263,22.26021004,19.57726669,-79.78190313,40.45868438,288.7521582,-0.052790757,-0.085689396,0.967623711,0.231462479,-0.340861228,9.740602595,1.618313239,-0.071170583,-0.047657557,0.105609104,-1.498856403,-0.951911286,-9.385217909
58,10.60000038,266,22.15378571,20.80979156,-79.78190814,40.45867636,288.729001,-0.054536931,-0.083840087,0.968370676,0.228593171,-0.298199552,9.736990407,1.626600454,0.015009903,0.1267481,0.110301644,-1.54224362,-0.855952411,-9.562623602
58.11,10.69999981,265,22.26772118,20.73822594,-79.78191335,40.45866826,288.7018347,-0.053296134,-0.079710253,0.969510734,0.225510284,-0.226055669,9.752304008,1.59783201,-0.056020558,0.164603382,-0.367444217,-1.769495803,-0.329038539,-9.37408598
58.2,10.89999962,265,21.91714859,25.46953201,-79.78192332,40.45865222,288.6378717,-0.058359694,-0.080650352,0.970560968,0.219319865,-0.118908407,9.751467732,1.374028947,0.085872672,-0.137978598,-0.158988982,-1.72777051,-0.826143744,-9.182040029
58.4,11,264,21.95721245,24.0541153,-79.7819335,40.45863613,288.583333,-0.065302454,-0.082296886,0.97025156,0.218116418,0.001514769,9.731983549,1.551950864,0.130103573,0.121142164,0.246846914,-2.058574689,-0.698278806,-9.906776097
58.5,11.30000019,266,22.08492279,20.93702126,-79.78193859,40.45862787,288.5676737,-0.064148508,-0.0783813,0.970325947,0.219565257,-0.001089748,9.739618443,1.626207335,-0.044305123,0.200283557,-0.03657303,-1.880642163,-0.567475934,-10.02993132
58.7,11.30000019,262,22.07615852,22.58303833,-79.78194364,40.45861986,288.5438185,-0.0583128,-0.079489283,0.970478833,0.220118076,-0.015861048,9.735762881,1.546021597,-0.1377974,0.010055616,-0.196433559,-2.228457354,-0.451809274,-9.610798227
58.9,11.5,262,22.00479126,23.402071,-79.78195395,40.4586038,288.5011873,-0.056410834,-0.090565905,0.968898952,0.223272398,0.005992592,9.717234533,1.644569469,0.052281395,-0.105334044,-0.280730665,-1.975110949,-0.341595471,-9.548022519
59,11.60000038,261,22.0173111,22.70231438,-79.78196423,40.45858778,288.465045,-0.054624479,-0.092201434,0.967445195,0.229270652,-0.080148119,9.69968413,1.815140371,-0.134927899,-0.035545975,0.102655038,-2.077143108,-0.614097246,-10.02089504
59.1,11.69999981,262,22.16129684,19.6647377,-79.78196937,40.4585798,288.4479723,-0.050286639,-0.096771501,0.966624439,0.231826976,-0.129206019,9.708638191,1.843003678,-0.211754769,-0.132696465,0.287708849,-2.11914585,-0.629809518,-9.611242615
